Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,Wait,TrialLag,K,Drug,StimDur,Delay,VarDelay,RewardSize,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,Nstates,ObservedDimensions,Ncategories,InputDimensions,Weights,TransMat,p0,p1,State,StateLabel,Remap,LogLikelihood
96,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1518.507012,1533.211915,14.704903000000055,2.8206,3.8301,1.0094999999999996,4.3301,4.6954,0.3653000000000004,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.6954, 4.7949, 4.9031, 5.0113, 5.122, 5.2441, 5.5209]","[4.7176, 4.8232, 4.9333, 5.0444, 5.1583000000000006, 5.2796, 5.5353]",0.0085,0.0094,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.25,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,20,36005,20,1.8.2,020_stage_training_v6_20250708-121501,2025-07-08,12:15:13.621844,13:15:22.331350,2,1,2,3,[ 0.88128411 -0.26802185  0.99537015  2.73441947  0.0613498   0.0166544 ],[9.65291482e-01 3.47085180e-02 7.27431422e-08 9.99999927e-01],1.0290568493415477e-05,0.9999897094315018,1,Engaged,"[1, 0]",-977.0698421829649
97,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1533.223512,1547.9517150000001,14.728202999999896,2.8206,3.8301,1.0094999999999996,4.3301,4.7187,0.3886000000000003,iaa,iaa,1,,0,0,1,1,70.0,70.0,[5.6973],[5.7045],"[4.7187, 4.8327, 4.9453000000000005, 5.050800000000001, 5.1554, 5.271100000000001]","[4.7422, 4.8626000000000005, 4.9732, 5.080500000000001, 5.1878, 5.3011]",0.0085,0.0094,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.25,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,20,36005,20,1.8.2,020_stage_training_v6_20250708-121501,2025-07-08,12:15:13.621844,13:15:22.331350,2,1,2,3,[ 0.88128411 -0.26802185  0.99537015  2.73441947  0.0613498   0.0166544 ],[9.65291482e-01 3.47085180e-02 7.27431422e-08 9.99999927e-01],1.0406133858483968e-05,0.9999895938661475,1,Engaged,"[1, 0]",-977.0698421829649
98,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,1547.965612,1567.6819150000001,19.716302999999925,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.7161,0.3884999999999996,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.9697000000000005, 5.1103000000000005]","[5.0015, 5.1477]","[4.7161, 4.8278]","[4.7439, 4.865200000000001]",0.0085,0.0094,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.25,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,20,36005,20,1.8.2,020_stage_training_v6_20250708-121501,2025-07-08,12:15:13.621844,13:15:22.331350,2,1,2,3,[ 0.88128411 -0.26802185  0.99537015  2.73441947  0.0613498   0.0166544 ],[9.65291482e-01 3.47085180e-02 7.27431422e-08 9.99999927e-01],1.0684347652374351e-05,0.9999893156523499,1,Engaged,"[1, 0]",-977.0698421829649
99,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,1567.693212,1587.443415,19.750203000000056,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.75,0.4223999999999996,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.9873, 5.1298]","[5.0065, 5.1644000000000005]",[4.75],[4.7675],0.0085,0.0094,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.25,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,20,36005,20,1.8.2,020_stage_training_v6_20250708-121501,2025-07-08,12:15:13.621844,13:15:22.331350,2,1,2,3,[ 0.88128411 -0.26802185  0.99537015  2.73441947  0.0613498   0.0166544 ],[9.65291482e-01 3.47085180e-02 7.27431422e-08 9.99999927e-01],1.0341285980062915e-05,0.9999896587140245,1,Engaged,"[1, 0]",-977.0698421829649
100,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,1587.454712,1602.563615,15.108903000000055,2.8181000000000003,3.8276,1.0094999999999996,4.3276,5.1003,0.7726999999999995,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[5.1003, 5.1122000000000005, 5.2314, 5.3457, 5.4783, 5.6616, 6.0753, 6.213, 6.3596, 6.516500000000001]","[5.11, 5.1143, 5.2643, 5.3848, 5.53, 5.6798, 6.1009, 6.253900000000001, 6.418, 6.5676000000000005]",[],[],0.0085,0.0094,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.3,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,20,36005,20,1.8.2,020_stage_training_v6_20250708-121501,2025-07-08,12:15:13.621844,13:15:22.331350,2,1,2,3,[ 0.88128411 -0.26802185  0.99537015  2.73441947  0.0613498   0.0166544 ],[9.65291482e-01 3.47085180e-02 7.27431422e-08 9.99999927e-01],8.611008168469784e-06,0.9999913889918292,1,Engaged,"[1, 0]",-977.0698421829649
101,0,1.0,0,1,0,0,0.0,1.0,1.0,0.0,1,1602.5757119999994,1622.269315,19.69360299999994,2.8244,3.8339,1.0095,4.3339,4.6934000000000005,0.3595000000000006,eoc,eoc,1,,0,0,1,1,0.0,0.0,[],[],"[4.6934000000000005, 4.809200000000001]","[4.720000000000001, 4.8394]",0.0085,0.0094,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.3,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,20,36005,20,1.8.2,020_stage_training_v6_20250708-121501,2025-07-08,12:15:13.621844,13:15:22.331350,2,1,2,3,[ 0.88128411 -0.26802185  0.99537015  2.73441947  0.0613498   0.0166544 ],[9.65291482e-01 3.47085180e-02 7.27431422e-08 9.99999927e-01],7.173245382781859e-06,0.999992826754613,1,Engaged,"[1, 0]",-977.0698421829649
102,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,1622.279912,1637.046215,14.766303000000107,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.7577,0.4300999999999995,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.7577, 4.864, 4.9792000000000005, 5.1055, 5.250900000000001, 5.3913, 5.552700000000001, 5.8499, 5.9935, 6.1318]","[4.7796, 4.8974, 5.0193, 5.1573, 5.3014, 5.4367, 5.574800000000001, 5.899500000000001, 6.037, 6.183000000000001]",[],[],0.0085,0.0094,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.3,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,20,36005,20,1.8.2,020_stage_training_v6_20250708-121501,2025-07-08,12:15:13.621844,13:15:22.331350,2,1,2,3,[ 0.88128411 -0.26802185  0.99537015  2.73441947  0.0613498   0.0166544 ],[9.65291482e-01 3.47085180e-02 7.27431422e-08 9.99999927e-01],5.873568099417351e-06,0.999994126431898,1,Engaged,"[1, 0]",-977.0698421829649
103,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,1637.057212,1651.754815,14.697603000000072,2.8206,3.8301,1.0094999999999996,4.3301,4.6881,0.3580000000000005,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.6881, 4.7914, 4.897, 5.0133]","[4.705, 4.8207, 4.9364, 5.052300000000001]",0.0085,0.0094,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.3,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,20,36005,20,1.8.2,020_stage_training_v6_20250708-121501,2025-07-08,12:15:13.621844,13:15:22.331350,2,1,2,3,[ 0.88128411 -0.26802185  0.99537015  2.73441947  0.0613498   0.0166544 ],[9.65291482e-01 3.47085180e-02 7.27431422e-08 9.99999927e-01],5.156131362605427e-06,0.9999948438686403,1,Engaged,"[1, 0]",-977.0698421829649
104,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,1651.766312,1666.959115,15.19280300000014,2.8181000000000003,3.8276,1.0094999999999996,4.3276,5.1842000000000015,0.8566000000000003,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[5.184200000000001, 5.2977, 5.4237, 5.5723, 5.7343, 5.8921, 6.053100000000001]","[5.2054, 5.3342, 5.473, 5.625500000000001, 5.782500000000001, 5.9425, 6.091200000000001]",[],[],0.0085,0.0094,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.3,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,20,36005,20,1.8.2,020_stage_training_v6_20250708-121501,2025-07-08,12:15:13.621844,13:15:22.331350,2,1,2,3,[ 0.88128411 -0.26802185  0.99537015  2.73441947  0.0613498   0.0166544 ],[9.65291482e-01 3.47085180e-02 7.27431422e-08 9.99999927e-01],4.548999348013321e-06,0.9999954510006587,1,Engaged,"[1, 0]",-977.0698421829649
105,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1666.980012,1682.2264149999999,15.2464030000001,2.8298,3.8393,1.0095,4.3393000000000015,5.2378,0.8984999999999994,cqu,cqu,1,,0,1,0,1,-4.0,4.0,"[5.2378, 5.3541, 5.465400000000001, 5.5947000000000005, 5.7395000000000005, 5.9419, 6.125100000000001, 6.2832]","[5.2583, 5.379, 5.5065, 5.644900000000001, 5.7927, 5.969600000000001, 6.1664, 6.3316]",[],[],0.0085,0.0094,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.3,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5000000000000004,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,20,36005,20,1.8.2,020_stage_training_v6_20250708-121501,2025-07-08,12:15:13.621844,13:15:22.331350,2,1,2,3,[ 0.88128411 -0.26802185  0.99537015  2.73441947  0.0613498   0.0166544 ],[9.65291482e-01 3.47085180e-02 7.27431422e-08 9.99999927e-01],4.221292630514537e-06,0.999995778707372,1,Engaged,"[1, 0]",-977.0698421829649
106,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1682.237912,1696.880115,14.642202999999881,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6336,0.306,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6336, 4.7330000000000005, 4.8381, 4.9526, 5.0831, 5.2244, 5.379300000000001, 5.5274, 5.695200000000001]","[4.637300000000001, 4.7527, 4.8722, 5.0035, 5.1361, 5.274, 5.4348, 5.584300000000001, 5.736400000000001]",[],[],0.0085,0.0094,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.3,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,20,36005,20,1.8.2,020_stage_training_v6_20250708-121501,2025-07-08,12:15:13.621844,13:15:22.331350,2,1,2,3,[ 0.88128411 -0.26802185  0.99537015  2.73441947  0.0613498   0.0166544 ],[9.65291482e-01 3.47085180e-02 7.27431422e-08 9.99999927e-01],4.024033057023416e-06,0.9999959759669499,1,Engaged,"[1, 0]",-977.0698421829649
107,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,1696.8934120000001,1711.547815,14.654403000000002,2.8206,3.8301,1.0094999999999996,4.3301,4.6449,0.3147999999999999,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[5.4792000000000005, 5.7797]","[5.4884, 5.7963000000000005]","[4.6449, 4.7397, 4.8452, 4.9444, 5.0545, 5.1814, 5.3184000000000005, 5.620900000000001, 5.933000000000001]","[4.6484000000000005, 4.7671, 4.8692, 4.9717, 5.0915, 5.2206, 5.3546000000000005, 5.643400000000001, 5.9564]",0.0085,0.0094,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.3,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,20,36005,20,1.8.2,020_stage_training_v6_20250708-121501,2025-07-08,12:15:13.621844,13:15:22.331350,2,1,2,3,[ 0.88128411 -0.26802185  0.99537015  2.73441947  0.0613498   0.0166544 ],[9.65291482e-01 3.47085180e-02 7.27431422e-08 9.99999927e-01],3.9479720462058135e-06,0.9999960520279586,1,Engaged,"[1, 0]",-977.0698421829649
108,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1711.5589120000006,1726.1833149999998,14.62440300000003,2.8206,3.8301,1.0094999999999996,4.3301,4.6149,0.2848000000000006,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.6149, 4.7222, 4.8288, 4.9349, 5.0502, 5.165900000000001, 5.290900000000001, 5.431900000000001]","[4.6228, 4.752000000000001, 4.8571, 4.9713, 5.0864, 5.2048000000000005, 5.33, 5.4527]",0.0085,0.0094,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.3,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,20,36005,20,1.8.2,020_stage_training_v6_20250708-121501,2025-07-08,12:15:13.621844,13:15:22.331350,2,1,2,3,[ 0.88128411 -0.26802185  0.99537015  2.73441947  0.0613498   0.0166544 ],[9.65291482e-01 3.47085180e-02 7.27431422e-08 9.99999927e-01],3.9117201650965825e-06,0.9999960882798344,1,Engaged,"[1, 0]",-977.0698421829649
109,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,1726.195512,1745.915515,19.720002999999906,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.7198,0.3921999999999999,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[5.1564000000000005, 5.3011]","[5.1619, 5.3281]","[4.7198, 4.8444]","[4.745, 4.8684]",0.0085,0.0094,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.3,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,20,36005,20,1.8.2,020_stage_training_v6_20250708-121501,2025-07-08,12:15:13.621844,13:15:22.331350,2,1,2,3,[ 0.88128411 -0.26802185  0.99537015  2.73441947  0.0613498   0.0166544 ],[9.65291482e-01 3.47085180e-02 7.27431422e-08 9.99999927e-01],3.922156040040981e-06,0.9999960778439636,1,Engaged,"[1, 0]",-977.0698421829649
110,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,1745.9286120000006,1760.7083149999999,14.779703000000154,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.7711000000000015,0.4435000000000002,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.771100000000001, 4.8787, 5.0017000000000005, 5.1436, 5.2812, 5.419700000000001, 5.585500000000001]","[4.7964, 4.9146, 5.0461, 5.1919, 5.332, 5.4697000000000005, 5.6188]",[],[],0.0085,0.0094,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.3,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,20,36005,20,1.8.2,020_stage_training_v6_20250708-121501,2025-07-08,12:15:13.621844,13:15:22.331350,2,1,2,3,[ 0.88128411 -0.26802185  0.99537015  2.73441947  0.0613498   0.0166544 ],[9.65291482e-01 3.47085180e-02 7.27431422e-08 9.99999927e-01],3.535665831625614e-06,0.9999964643341718,1,Engaged,"[1, 0]",-977.0698421829649
111,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1760.719812,1775.830215,15.110402999999904,2.8181000000000003,3.8276,1.0094999999999996,4.3276,5.1018,0.7741999999999996,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[5.1018, 5.2155000000000005, 5.339700000000001, 5.4743, 5.617100000000001, 5.7637, 5.9196, 6.074400000000001]","[5.1261, 5.252800000000001, 5.3845, 5.5243, 5.667800000000001, 5.8180000000000005, 5.9735000000000005, 6.1287]",[],[],0.0085,0.0094,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.3,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,20,36005,20,1.8.2,020_stage_training_v6_20250708-121501,2025-07-08,12:15:13.621844,13:15:22.331350,2,1,2,3,[ 0.88128411 -0.26802185  0.99537015  2.73441947  0.0613498   0.0166544 ],[9.65291482e-01 3.47085180e-02 7.27431422e-08 9.99999927e-01],3.216495136637458e-06,0.9999967835048695,1,Engaged,"[1, 0]",-977.0698421829649
112,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1775.855812,1790.7817149999994,14.925903000000062,2.8286,3.8381,1.0095,4.3381,4.9173,0.5792000000000002,ctn,ctn,1,,0,1,0,1,-4.0,4.0,"[4.9173, 4.930000000000001, 5.0167, 5.1367, 5.2663, 5.4046, 5.546200000000001, 5.7138, 5.873, 6.0377]","[4.9248, 4.931, 5.0454, 5.1801, 5.313000000000001, 5.4507, 5.5994, 5.7626, 5.9214, 6.085]",[],[],0.0085,0.0094,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.3,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,20,36005,20,1.8.2,020_stage_training_v6_20250708-121501,2025-07-08,12:15:13.621844,13:15:22.331350,2,1,2,3,[ 0.88128411 -0.26802185  0.99537015  2.73441947  0.0613498   0.0166544 ],[9.65291482e-01 3.47085180e-02 7.27431422e-08 9.99999927e-01],2.9858701268894197e-06,0.9999970141298702,1,Engaged,"[1, 0]",-977.0698421829649
113,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,1790.792412,1805.4231149999998,14.630703000000038,2.8244,3.8339,1.0095,4.3339,4.6212,0.2873000000000001,gek,gek,1,,0,0,1,1,4.0,-4.0,[],[],"[4.6212, 4.7175, 4.8239, 4.9284, 5.0389, 5.1584, 5.2864, 5.4135]","[4.6328000000000005, 4.7437000000000005, 4.849200000000001, 4.9596, 5.0711, 5.195600000000001, 5.3238, 5.4454]",0.0085,0.0094,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.3,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,20,36005,20,1.8.2,020_stage_training_v6_20250708-121501,2025-07-08,12:15:13.621844,13:15:22.331350,2,1,2,3,[ 0.88128411 -0.26802185  0.99537015  2.73441947  0.0613498   0.0166544 ],[9.65291482e-01 3.47085180e-02 7.27431422e-08 9.99999927e-01],2.6837318858271495e-06,0.9999973162681132,1,Engaged,"[1, 0]",-977.0698421829649
114,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,1805.4394120000002,1825.1131149999999,19.67370300000016,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6735000000000015,0.3459000000000003,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[4.673500000000001, 4.7809]","[4.7, 4.8146]",0.0085,0.0094,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.3,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,20,36005,20,1.8.2,020_stage_training_v6_20250708-121501,2025-07-08,12:15:13.621844,13:15:22.331350,2,1,2,3,[ 0.88128411 -0.26802185  0.99537015  2.73441947  0.0613498   0.0166544 ],[9.65291482e-01 3.47085180e-02 7.27431422e-08 9.99999927e-01],2.4548680373259014e-06,0.9999975451319618,1,Engaged,"[1, 0]",-977.0698421829649
115,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,1825.133812,1840.1897149999998,15.055902999999946,2.8181000000000003,3.8276,1.0094999999999996,4.3276,5.0473,0.7196999999999996,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[5.0473, 5.0582, 5.1607, 5.284400000000001, 5.4153, 5.5632, 5.7365, 5.8928]","[5.0566, 5.063400000000001, 5.1959, 5.325200000000001, 5.4686, 5.6098, 5.7744, 5.9388000000000005]",[],[],0.0085,0.0094,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.3,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,20,36005,20,1.8.2,020_stage_training_v6_20250708-121501,2025-07-08,12:15:13.621844,13:15:22.331350,2,1,2,3,[ 0.88128411 -0.26802185  0.99537015  2.73441947  0.0613498   0.0166544 ],[9.65291482e-01 3.47085180e-02 7.27431422e-08 9.99999927e-01],1.909044994606309e-06,0.9999980909550065,1,Engaged,"[1, 0]",-977.0698421829649
116,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,1840.200812,1854.8172149999998,14.616402999999993,2.8206,3.8301,1.0094999999999996,4.3301,4.6069,0.2768000000000006,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.6069, 4.7054, 4.8102, 4.912100000000001, 5.017, 5.1334, 5.258, 5.3782000000000005, 5.5288]","[4.6189, 4.7301, 4.8372, 4.9383, 5.050800000000001, 5.1707, 5.2936000000000005, 5.411700000000001, 5.5431]",0.0085,0.0094,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.3,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,20,36005,20,1.8.2,020_stage_training_v6_20250708-121501,2025-07-08,12:15:13.621844,13:15:22.331350,2,1,2,3,[ 0.88128411 -0.26802185  0.99537015  2.73441947  0.0613498   0.0166544 ],[9.65291482e-01 3.47085180e-02 7.27431422e-08 9.99999927e-01],1.4427862319300753e-06,0.9999985572137752,1,Engaged,"[1, 0]",-977.0698421829649
117,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,1854.8335120000002,1869.6523149999998,14.818803000000115,2.826,3.8355,1.0095,4.3355000000000015,4.8102,0.4746999999999994,baz,baz,1,,0,1,0,1,-8.0,-8.0,"[4.8102, 4.9179, 5.0138, 5.1386, 5.2755]","[4.82, 4.9276, 5.0568, 5.1872, 5.324400000000001]",[],[],0.0085,0.0094,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.3,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5000000000000004,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,20,36005,20,1.8.2,020_stage_training_v6_20250708-121501,2025-07-08,12:15:13.621844,13:15:22.331350,2,1,2,3,[ 0.88128411 -0.26802185  0.99537015  2.73441947  0.0613498   0.0166544 ],[9.65291482e-01 3.47085180e-02 7.27431422e-08 9.99999927e-01],1.1367684606941547e-06,0.999998863231546,1,Engaged,"[1, 0]",-977.0698421829649
118,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1869.6640120000002,1884.372115,14.708102999999936,2.8318000000000003,3.8413,1.0094999999999996,4.3413,4.6995000000000005,0.3582000000000001,dtx,dtx,1,,0,0,0,0,-2.0,2.0,"[4.6995000000000005, 4.7975, 4.902200000000001, 5.0155, 5.1512, 5.305400000000001]","[4.7089, 4.8196, 4.9368, 5.0680000000000005, 5.2007, 5.3517]",[],[],0.0085,0.0094,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.3,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,20,36005,20,1.8.2,020_stage_training_v6_20250708-121501,2025-07-08,12:15:13.621844,13:15:22.331350,2,1,2,3,[ 0.88128411 -0.26802185  0.99537015  2.73441947  0.0613498   0.0166544 ],[9.65291482e-01 3.47085180e-02 7.27431422e-08 9.99999927e-01],9.085896949082467e-07,0.999999091410303,1,Engaged,"[1, 0]",-977.0698421829649
119,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1884.3849120000002,1899.1505149999998,14.765603000000056,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.7570000000000014,0.4294000000000002,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.757000000000001, 4.8711, 4.995, 5.1348, 5.2683, 5.4255, 5.5753, 5.7207]","[4.7788, 4.9058, 5.0317, 5.1779, 5.313000000000001, 5.4697000000000005, 5.619800000000001, 5.7712]",[],[],0.0085,0.0094,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.3,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,20,36005,20,1.8.2,020_stage_training_v6_20250708-121501,2025-07-08,12:15:13.621844,13:15:22.331350,2,1,2,3,[ 0.88128411 -0.26802185  0.99537015  2.73441947  0.0613498   0.0166544 ],[9.65291482e-01 3.47085180e-02 7.27431422e-08 9.99999927e-01],6.968247533016882e-07,0.9999993031752451,1,Engaged,"[1, 0]",-977.0698421829649
